´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300015.SZ,°®¶ûÑÛ¿Æ,2022-07-28,24.269,24.4809,24.5036,22.7025,23.2777,103039824,3172536415,-0.9913,-4.0848,30.7894,1.7801,178048587210.04,N/A,216644459466,5788315579,0,7043057850,88.429,18.2642,14.4422,161.6184,
300015.SZ,°®¶ûÑÛ¿Æ,2022-07-29,23.2777,23.2096,23.4593,22.7934,22.9977,46118333,1405821181,-0.28,-1.2029,30.4829,0.7967,175906910445.81,N/A,214038528061.5,5788315579,0,7043057850,87.3653,18.0445,14.2685,159.6743,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-01,22.9977,22.9674,24.2539,22.7101,24.1252,51122196,1603507637,1.1276,4.9029,31.3662,0.8832,184531500658.52,N/A,224532684258,5788315579,0,7043057850,91.6488,18.9292,14.968,167.5031,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-02,24.1252,23.8755,24.0571,23.1642,23.4517,37531467,1169193157,-0.6735,-2.7917,31.1523,0.6484,179379899793.21,N/A,218264362771.5,5788315579,0,7043057850,89.0902,18.4007,14.5502,162.8269,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-03,23.4517,23.4517,23.9361,23.2777,23.5123,26990693,842148974,0.0605,0.2581,31.2015,0.4663,179842965039.53,N/A,218827807399.5,5788315579,0,7043057850,89.3202,18.4482,14.5877,163.2472,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-04,23.5123,23.4593,23.8225,23.3912,23.6788,22812227,711258691,0.1665,0.7081,31.1788,0.3941,181116394466.91,N/A,220377280126.5,5788315579,0,7043057850,89.9527,18.5789,14.691,164.4031,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-05,23.6788,23.6712,23.8604,23.1642,23.5652,29164582,905589045,-0.1135,-0.4794,31.051,0.5039,180248147130.06,N/A,219320821449,5788315579,0,7043057850,89.5214,18.4898,14.6206,163.615,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-08,23.5652,23.7015,23.7469,22.9674,23.0961,38769766,1188439328,-0.4692,-1.991,30.6538,0.6698,176659391471.08,N/A,214954125582,5788315579,0,7043057850,87.7391,18.1217,14.3295,160.3574,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-09,23.0961,23.0052,23.0734,22.5361,22.9447,42708143,1285786505,-0.1514,-0.6553,30.1064,0.7378,175501728355.28,N/A,213545514012,5788315579,0,7043057850,87.1641,18.0029,14.2356,159.3066,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-10,22.9447,22.9825,23.0431,22.1047,22.2712,46234425,1368911636,-0.6735,-2.9354,29.6081,0.7988,170350127489.97,N/A,207277192525.5,5788315579,0,7043057850,84.6055,17.4745,13.8177,154.6303,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-11,22.2712,22.3242,22.8993,22.2636,22.7555,40675679,1216512401,0.4843,2.1747,29.9076,0.7027,174054649460.53,N/A,211784749549.5,5788315579,0,7043057850,86.4454,17.8545,14.1182,157.993,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-12,22.7555,22.642,22.8993,22.415,22.7555,20145345,604694080,0,0,30.0166,0.348,174054649460.53,N/A,211784749549.5,5788315579,0,7043057850,86.4454,17.8545,14.1182,157.993,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-15,22.7555,22.5512,22.7328,22.2939,22.3544,30368016,899937814,-0.4011,-1.7626,29.6344,0.5246,170986842203.66,N/A,208051928889,5788315579,0,7043057850,84.9218,17.5398,13.8694,155.2083,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-16,22.3544,22.2636,22.4301,21.6961,21.8853,53761104,1557347754,-0.4692,-2.0988,28.9679,0.9288,167398086544.68,N/A,203685233022,5788315579,0,7043057850,83.1394,17.1717,13.5783,151.9507,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-17,21.8853,21.7263,22.2863,21.6507,22.0669,35982894,1044316648,0.1816,0.8299,29.0226,0.6216,168787282283.64,N/A,205375566906,5788315579,0,7043057850,83.8293,17.3142,13.691,153.2117,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-18,22.0669,21.9836,22.1123,21.628,21.7036,30241223,872135583,-0.3632,-1.6461,28.8393,0.5225,166008890805.72,N/A,201994899138,5788315579,0,7043057850,82.4494,17.0291,13.4656,150.6897,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-19,21.7036,21.6809,21.6809,21.189,21.469,28789514,816528677,-0.2346,-1.0809,28.362,0.4974,164214512976.23,N/A,199811551204.5,5788315579,0,7043057850,81.5582,16.8451,13.3201,149.0609,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-22,21.469,21.3328,21.6658,21.1134,21.6128,24650136,700326301,0.1438,0.6697,28.4106,0.4259,165314292936.24,N/A,201149732196,5788315579,0,7043057850,82.1044,16.9579,13.4093,150.0592,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-23,21.6128,21.5674,21.7036,21.2269,21.4085,19904026,562931075,-0.2043,-0.9454,28.2823,0.3439,163751447729.91,N/A,199248106576.5,5788315579,0,7043057850,81.3283,16.7976,13.2825,148.6406,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-24,21.4085,21.4615,22.0744,21.3328,21.5674,43911234,1257950088,0.1589,0.7423,28.6476,0.7586,164966994001.5,N/A,200727148725,5788315579,0,7043057850,81.932,16.9223,13.3811,149.744,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-25,21.5674,21.5977,22.5815,21.575,22.4831,65847263,1942149007,0.9157,4.2456,29.4948,1.1376,171970855852.09,N/A,209249248723.5,5788315579,0,7043057850,83.7389,17.034,13.9492,156.1015,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-26,22.4831,22.1728,22.5512,22.0215,22.0971,38806052,1138776155,-0.3859,-1.7166,29.3453,0.6704,169018814906.8,N/A,205657289220,5788315579,0,7043057850,82.3014,16.7416,13.7097,153.4219,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-29,22.0971,21.855,21.908,21.3858,21.4766,36157023,1029285459,-0.6205,-2.8082,28.4671,0.6247,164272396132.02,N/A,199881981783,5788315579,0,7043057850,79.9902,16.2714,13.3247,149.1135,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-30,21.4766,21.4917,21.7869,21.348,21.6809,19379657,552167475,0.2043,0.9514,28.4921,0.3348,165835241338.35,N/A,201783607402.5,5788315579,0,7043057850,80.7512,16.4262,13.4515,150.5321,
300015.SZ,°®¶ûÑÛ¿Æ,2022-08-31,21.6809,21.4236,22.6042,21.4236,22.2636,46298423,1356243914,0.5827,2.6876,29.2935,0.7999,170292244334.18,N/A,207206761947,5788315579,0,7043057850,82.9215,16.8677,13.813,154.5778,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-01,22.2636,22.2712,22.5739,21.9609,21.9988,34209600,1006617373,-0.2649,-1.1897,29.425,0.591,168266333881.53,N/A,204741691699.5,5788315579,0,7043057850,81.935,16.667,13.6487,152.7388,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-02,21.9988,21.9988,22.1425,21.5977,21.7339,21486199,617767621,-0.2649,-1.204,28.7518,0.3712,166240423428.88,N/A,202276621452,5788315579,0,7043057850,80.9485,16.4663,13.4844,150.8999,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-05,21.7339,21.7793,22.0139,20.4399,20.629,60698021,1675305516,-1.1049,-5.0836,27.6007,1.0486,157789482683.54,N/A,191993756991,5788315579,0,7043057850,76.8335,15.6293,12.7989,143.2288,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-06,20.629,20.629,20.8863,20.1599,20.8258,36738217,999544987,0.1968,0.9538,27.2072,0.6347,159294444734.08,N/A,193824952032,5788315579,0,7043057850,77.5663,15.7783,12.921,144.5949,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-07,20.8258,20.6517,21.4085,20.5836,21.1739,34556738,962353075,0.3481,1.6715,27.8485,0.597,161957069900.42,N/A,197064758643,5788315579,0,7043057850,78.8628,16.0421,13.1369,147.0118,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-08,21.1739,21.5599,22.0215,21.3253,21.4009,35316147,1007218304,0.227,1.0722,28.5201,0.6101,163693564574.12,N/A,199177675998,5788315579,0,7043057850,79.7084,16.2141,13.2778,148.588,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-09,21.4009,22.6269,23.0885,22.3317,22.7025,80664626,2422761300,1.3016,6.082,30.035,1.3936,173649467370,N/A,211291735500,5788315579,0,7043057850,84.5563,17.2002,14.0854,157.6252,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-13,22.7025,22.5134,23.0279,22.1955,22.4377,55039463,1642589746,-0.2649,-1.1667,29.8439,0.9509,171623556917.35,N/A,208826665252.5,5788315579,0,7043057850,83.5698,16.9996,13.921,155.7863,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-14,22.4377,22.188,22.6117,21.9534,22.3469,33150838,979272412,-0.0908,-0.4047,29.5399,0.5727,170928959047.87,N/A,207981498310.5,5788315579,0,7043057850,83.2315,16.9308,13.8647,155.1558,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-15,22.3469,22.4301,22.8312,21.7263,21.7944,38344851,1119966845,-0.5524,-2.4721,29.2078,0.6625,166703488675.2,N/A,202840066080,5788315579,0,7043057850,81.174,16.5122,13.5219,151.3202,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-16,21.7944,21.749,21.855,20.9999,20.9999,58665771,1645218781,-0.7946,-3.6458,28.0439,1.0135,160625757317.25,N/A,195444855337.5,5788315579,0,7043057850,78.2145,15.9102,13.029,145.8033,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-19,20.9999,20.909,21.1361,20.0539,20.2734,53516094,1441319355,-0.7265,-3.4595,26.9324,0.9246,155068974361.41,N/A,188683519801.5,5788315579,0,7043057850,75.5087,15.3598,12.5782,140.7593,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-20,20.2734,20.2809,20.5912,20.0766,20.455,26234755,707128849,0.1816,0.8959,26.9539,0.4532,156458170100.37,N/A,190373853685.5,5788315579,0,7043057850,76.1852,15.4974,12.6909,142.0203,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-21,20.455,20.2355,20.4474,20.0691,20.0691,26233184,701015347,-0.3859,-1.8868,26.7225,0.4532,153506129155.08,N/A,186781894182,5788315579,0,7043057850,74.7477,15.205,12.4515,139.3407,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-22,20.0691,19.7361,19.9404,19.2669,19.3955,38976032,1004863612,-0.6735,-3.356,25.7816,0.6734,148354528289.77,N/A,180513572695.5,5788315579,0,7043057850,72.2392,14.6947,12.0336,134.6645,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-23,19.3955,19.3577,19.8042,19.0399,19.5166,39353474,1010280146,0.1211,0.6243,25.6719,0.6799,149280658782.41,N/A,181640461951.5,5788315579,0,7043057850,72.6902,14.7865,12.1087,135.5052,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-26,19.5166,19.6755,20.5155,19.5166,20.1069,43777164,1165978443,0.5903,3.0244,26.6344,0.7563,153795544934.03,N/A,187134047074.5,5788315579,0,7043057850,74.8887,15.2337,12.4749,139.6034,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-27,20.1069,20.0312,21.9685,19.7209,21.8398,82088449,2303700364,1.733,8.6187,28.0636,1.4182,167050787609.94,N/A,203262649551,5788315579,0,7043057850,81.3431,16.5466,13.5501,151.6355,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-28,21.8398,21.9458,22.2712,21.6431,21.8474,47718909,1385710099,0.0076,0.0347,29.039,0.8244,167108670765.73,N/A,203333080129.5,5788315579,0,7043057850,81.3713,16.5523,13.5548,151.688,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-29,21.8474,21.7717,22.468,21.6507,21.749,37574584,1093405073,-0.0984,-0.4503,29.0996,0.6491,166356189740.46,N/A,202417482609,5788315579,0,7043057850,81.0049,16.4778,13.4938,151.005,
300015.SZ,°®¶ûÑÛ¿Æ,2022-09-30,21.749,21.7566,22.1955,21.5674,21.6961,26403112,760908670,-0.053,-0.2436,28.8189,0.4561,165951007649.93,N/A,201924468559.5,5788315579,0,7043057850,80.8076,16.4377,13.4609,150.6372,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-10,21.6961,21.6507,21.9382,20.735,20.8863,31258731,873350196,-0.8097,-3.7321,27.9394,0.54,159757509980.4,N/A,194388396660,5788315579,0,7043057850,77.7918,15.8242,12.9585,145.0152,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-11,20.8863,20.8107,20.9469,20.3566,20.5382,21228757,578005231,-0.3481,-1.6667,27.2275,0.3668,157094884814.06,N/A,191148590049,5788315579,0,7043057850,76.4952,15.5605,12.7426,142.5983,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-12,20.5382,20.6669,21.2193,20.0918,21.1512,36087711,986335611,0.613,2.9845,27.3316,0.6235,161763614979.2,N/A,196853466907.5,5787606976,0,7043057850,78.7782,16.0249,13.1229,146.8542,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-13,21.1512,20.9999,21.8777,20.909,21.1058,39814323,1124347227,-0.0454,-0.2147,28.2398,0.6879,161416358560.64,N/A,200153291593.15,5787606976,0,7176525335,78.6091,15.9905,13.3428,149.3159,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-14,21.1058,21.3555,23.0809,21.2042,22.6723,89348601,2644968305,1.5665,7.422,29.6028,1.5438,173396705000.96,N/A,215008699036.6,5787606976,0,7176525335,86.0437,17.5028,14.3331,160.3981,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-17,22.6723,22.7025,22.8917,22.1198,22.4377,38334488,1138581920,-0.2346,-1.0347,29.7012,0.6624,171602546838.4,N/A,212783976182.75,5787606976,0,7176525335,85.1534,17.3217,14.1848,158.7384,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-18,22.4377,22.7025,23.1793,22.3998,22.9598,47920591,1452002774,0.5222,2.3272,30.3002,0.828,175595995651.84,N/A,217735778663.9,5787606976,0,7176525335,87.1351,17.7248,14.5149,162.4325,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-19,22.9598,22.9296,22.9447,22.415,22.6723,29393063,880471045,-0.2876,-1.2525,29.9551,0.5079,173396705000.96,N/A,215008699036.6,5787606976,0,7176525335,86.0437,17.5028,14.3331,160.3981,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-20,22.6723,22.4604,23.5652,22.4301,23.2701,59075451,1815290017,0.5978,2.6368,30.7283,1.0207,177968914512,N/A,220678154051.25,5787606976,0,7176525335,88.3126,17.9643,14.7111,164.6276,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-21,23.2701,23.1944,23.3079,22.8388,23.1112,25391905,773428888,-0.1589,-0.6829,30.4597,0.4387,176753517047.04,N/A,219171083730.9,5787606976,0,7176525335,87.7095,17.8416,14.6106,163.5033,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-24,23.1112,23.1566,23.1566,21.189,21.2723,71820161,2063514663,-1.8389,-7.9568,28.7317,1.2409,162689632095.36,N/A,201732127166.85,5787606976,0,7176525335,80.7306,16.422,13.4481,150.4937,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-25,21.2723,20.788,21.4312,20.788,21.0604,36911873,1026721435,-0.2119,-0.9961,27.8155,0.6378,161069102142.08,N/A,199722700073.05,5787606976,0,7176525335,79.9265,16.2584,13.3141,148.9946,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-26,21.0604,21.5674,22.3847,21.5599,22.3317,59844413,1748086983,1.2713,6.0367,29.2105,1.034,170792281861.76,N/A,211779262635.85,5787606976,0,7176525335,79.1135,13.0439,14.1179,157.9889,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-27,22.3317,20.8107,20.8863,18.828,19.4107,164254650,4243671033,-2.9211,-13.0803,25.8359,2.838,148452118934.4,N/A,184077874842.75,5787606976,0,7176525335,68.7652,11.3377,12.2712,137.3235,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-28,19.4107,19.0928,19.6831,19.0701,19.1609,62574944,1604962866,-0.2497,-1.2865,25.6487,1.0812,146542208632.32,N/A,181709621482.2,5787606976,0,7176525335,67.8805,11.1918,12.1133,135.5567,
300015.SZ,°®¶ûÑÛ¿Æ,2022-10-31,19.1609,18.9188,19.335,18.3134,18.6918,58817779,1464535526,-0.4692,-2.4487,24.8995,1.0163,142953892307.2,N/A,177260175774.5,5787606976,0,7176525335,66.2183,10.9178,11.8167,132.2374,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-01,18.6918,18.7145,19.7891,18.6842,19.7134,70634486,1799347544,1.0216,5.4656,25.4741,1.2204,150767161724.8,N/A,186948484976.75,5787606976,0,7176525335,69.8375,11.5145,12.4626,139.465,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-02,19.7134,19.5847,20.9242,19.4561,20.2582,73311353,1972157278,0.5449,2.7639,26.9011,1.2667,154934238747.52,N/A,192115583217.95,5787606976,0,7176525335,71.7678,11.8328,12.807,143.3197,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-03,20.2582,19.8723,20.3188,19.6907,20.0463,31225079,825710107,-0.2119,-1.0459,26.4438,0.5395,153313708794.24,N/A,190106156124.15,5787606976,0,7176525335,71.0171,11.709,12.6731,141.8206,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-04,20.0463,19.9253,20.9923,19.9253,20.8031,56619751,1543453853,0.7568,3.775,27.26,0.9783,159101315770.24,N/A,197282681459.15,5787606976,0,7176525335,73.698,12.151,13.1515,147.1744,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-07,20.8031,20.6215,20.6215,20.0009,20.2885,63111982,1687099791,-0.5146,-2.4736,26.7318,1.0905,155165743026.56,N/A,192402644231.35,5787606976,0,7176525335,71.875,11.8504,12.8262,143.5338,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-08,20.2885,20.175,20.2507,19.7891,19.9404,35052507,924040554,-0.3481,-1.7158,26.3616,0.6056,152503443817.6,N/A,189101442577.25,5787606976,0,7176525335,70.6418,11.6471,12.6061,141.0711,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-09,19.9404,19.8723,20.2431,19.5999,19.6755,43127256,1134083591,-0.2649,-1.3283,26.2962,0.7452,150477781376,N/A,186589658710,5787606976,0,7176525335,69.7035,11.4924,12.4386,139.1973,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-10,19.6755,19.4939,19.8723,19.4561,19.8118,27153070,707509426,0.1362,0.6923,26.0563,0.4692,151519550631.68,N/A,187881433270.3,5787606976,0,7176525335,70.1861,11.572,12.5248,140.161,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-11,19.8118,20.508,21.0982,20.0993,20.4853,82297827,2233390092,0.6735,3.3995,27.1379,1.422,156670520840.32,N/A,194268540818.45,5787606976,0,7176525335,72.5721,11.9654,12.9505,144.9258,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-14,20.4853,20.3793,20.8712,20.2053,20.4777,45273325,1229318311,-0.0076,-0.0369,27.1533,0.7822,156612644770.56,N/A,194196775565.1,5787606976,0,7176525335,72.5453,11.9609,12.9458,144.8723,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-15,20.4777,20.4323,21.0377,20.0085,20.8258,53827046,1459870577,0.3481,1.6999,27.1215,0.93,159274943979.52,N/A,197497977219.2,5787606976,0,7176525335,73.7785,12.1643,13.1658,147.335,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-16,20.8258,20.7199,21.4766,20.6442,20.9015,45539988,1268251555,0.0757,0.3634,27.8492,0.7869,159853704677.12,N/A,198215629752.7,5787606976,0,7176525335,74.0466,12.2085,13.2137,147.8703,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-17,20.9015,20.735,20.9923,20.5155,20.7955,25777184,704746336,-0.1059,-0.5069,27.3399,0.4454,159043439700.48,N/A,197210916205.8,5787606976,0,7176525335,73.6712,12.1466,13.1467,147.1208,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-18,20.7955,20.9317,21.522,20.8107,21.2723,58139557,1631502372,0.4768,2.2926,28.0618,1.0046,162689632095.36,N/A,201732127166.85,5787606976,0,7176525335,75.3602,12.4251,13.4481,150.4937,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-21,21.2723,20.9696,20.9923,19.9404,20.3415,55464596,1491351006,-0.9308,-4.3757,26.8883,0.9583,155570875514.88,N/A,192905001004.8,5787606976,0,7176525335,72.0627,11.8814,12.8596,143.9086,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-22,20.3415,20.3263,20.629,20.0691,20.1599,27301615,731065173,-0.1816,-0.8929,26.7774,0.4717,154181849840.64,N/A,191182634924.4,5787606976,0,7176525335,71.4193,11.7753,12.7448,142.6237,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-23,20.1599,20.2658,20.2658,19.7588,19.8799,26369594,694212518,-0.28,-1.3889,26.3262,0.4556,152040435259.52,N/A,188527320550.45,5787606976,0,7176525335,70.4273,11.6117,12.5678,140.6428,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-24,19.8799,20.0161,20.175,19.8647,19.9404,17185086,454159608,0.0605,0.3045,26.4275,0.2969,152503443817.6,N/A,189101442577.25,5787606976,0,7176525335,70.6418,11.6471,12.6061,141.0711,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-25,19.9404,19.8799,20.0085,19.7663,19.9934,15370955,404349060,0.053,0.2657,26.306,0.2656,152908576305.92,N/A,189603799350.7,5787606976,0,7176525335,70.8295,11.6781,12.6396,141.4459,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-28,19.9934,19.7512,19.7891,19.4031,19.6755,30978603,800509181,-0.3178,-1.5897,25.8407,0.5353,150477781376,N/A,186589658710,5787606976,0,7176525335,69.7035,11.4924,12.4386,139.1973,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-29,19.6755,19.7891,20.8485,19.7815,20.5458,56356955,1522384468,0.8703,4.4231,27.0132,0.9738,157133529398.4,N/A,194842662845.25,5787606976,0,7176525335,72.7865,12.0007,12.9888,145.3541,
300015.SZ,°®¶ûÑÛ¿Æ,2022-11-30,20.5458,20.6517,20.7955,20.3263,20.508,23963893,649755491,-0.0378,-0.1842,27.1139,0.4141,156844149049.6,N/A,194483836578.5,5787606976,0,7176525335,72.6525,11.9786,12.9649,145.0864,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-01,20.508,21.1815,21.7188,21.1436,21.4236,75762795,2147050908,0.9157,4.4649,28.3391,1.3091,163847153490.56,N/A,203167432233.85,5787606976,0,7176525335,75.8964,12.5135,13.5438,151.5644,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-02,21.4236,21.3404,21.4917,21.1134,21.1285,23411801,657642399,-0.2951,-1.3776,28.0902,0.4045,161589986769.92,N/A,200368587353.2,5787606976,0,7176525335,74.8508,12.3411,13.3572,149.4765,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-05,21.1285,21.3026,21.9231,21.0907,21.6961,42243005,1206794611,0.5676,2.6862,28.5679,0.7299,165930692001.92,N/A,205750981354.45,5787606976,0,7176525335,76.8615,12.6726,13.716,153.4918,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-06,21.6961,21.4917,22.2409,21.4539,21.8853,42754695,1240705931,0.1892,0.872,29.0192,0.7387,167377593745.92,N/A,207545112688.2,5787606976,0,7176525335,77.5317,12.7831,13.8356,154.8302,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-07,21.8853,21.7036,22.3242,21.5674,22.0366,35148393,1020164816,0.1514,0.6916,29.0245,0.6073,168535115141.12,N/A,208980417755.2,5787606976,0,7176525335,78.0679,12.8715,13.9313,155.901,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-08,22.0366,21.9458,22.2636,21.7944,21.9836,26780041,778410460,-0.053,-0.2404,29.0668,0.4627,168129982652.8,N/A,208478060981.75,5787606976,0,7176525335,77.8803,12.8406,13.8978,155.5262,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-09,21.9836,21.8853,22.0139,21.4009,21.8928,36795544,1056473199,-0.0908,-0.4131,28.712,0.6358,167435469815.68,N/A,207616877941.55,5787606976,0,7176525335,77.5585,12.7875,13.8404,154.8838,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-12,21.8928,21.7415,22.1274,21.7188,21.8626,18789400,543660177,-0.0303,-0.1383,28.9344,0.3246,167203965536.64,N/A,207329816928.15,5787606976,0,7176525335,77.4513,12.7698,13.8212,154.6696,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-13,21.8626,21.7944,21.855,21.3934,21.6809,20320431,581002167,-0.1816,-0.8307,28.592,0.3511,165814939862.4,N/A,205607450847.75,5787606976,0,7176525335,76.8079,12.6637,13.7064,153.3847,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-14,21.6809,21.6734,22.5209,21.5447,22.3469,45217555,1327611925,0.6659,3.0716,29.3605,0.7813,170904065346.46,N/A,211922793142.55,5787472582,0,7176525335,79.1671,13.0527,14.1274,158.096,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-15,22.3469,22.5058,22.8236,22.2334,22.5512,38715092,1155989155,0.2043,0.9143,29.8589,0.6689,172466682943.6,N/A,213860454983,5787472582,0,7176525335,79.8909,13.1721,14.2566,159.5415,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-16,22.5512,22.4604,22.6344,22.0896,22.2485,25556937,750863377,-0.3027,-1.3423,29.38,0.4404,170608661021.4,N/A,210989844849,5803015681,0,7176525335,78.8186,12.9953,14.0652,157.4,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-19,22.2485,22.1728,22.2636,21.6431,21.8171,25869288,748934297,-0.4313,-1.9388,28.9507,0.4458,167300942083.23,N/A,206899225408.05,5803015681,0,7176525335,77.2905,12.7433,13.7925,154.3484,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-20,21.8171,21.6961,21.8474,21.3026,21.3707,20353620,577158335,-0.4465,-2.0465,28.3565,0.3507,163877162831.44,N/A,202665075460.4,5803015681,0,7176525335,75.7087,12.4825,13.5103,151.1897,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-21,21.3707,21.5674,22.0442,21.4388,21.5371,20163844,578955943,0.1665,0.779,28.7126,0.3475,165153826281.26,N/A,204243911034.1,5803015681,0,7176525335,76.2985,12.5798,13.6155,152.3675,
300015.SZ,°®¶ûÑÛ¿Æ,2022-12-22,21.5371,21.8171,22.8842,21.6128,22.3923,40953986,1213217655,0.8551,3.9705,29.6239,0.7057,171711234000.79,N/A,212353384662.65,5803015681,0,7176525335,79.3279,13.0792,14.1561,158.4172,
